Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,casa_forma_punti,casa_forma_media_punti,casa_forma_gol_fatti,casa_forma_gol_subiti,casa_forma_media_gol_fatti,casa_forma_media_gol_subiti,casa_home_punti,casa_home_media_punti,casa_home_gol_fatti,casa_home_gol_subiti,casa_home_media_gol_fatti,casa_home_media_gol_subiti,trasferta_forma_punti,trasferta_forma_media_punti,trasferta_forma_gol_fatti,trasferta_forma_gol_subiti,trasferta_forma_media_gol_fatti,trasferta_forma_media_gol_subiti,trasferta_away_punti,trasferta_away_media_punti,trasferta_away_gol_fatti,trasferta_away_gol_subiti,trasferta_away_media_gol_fatti,trasferta_away_media_gol_subiti,h2h_vittorie_casa,h2h_vittorie_trasferta,h2h_pareggi,h2h_partite,differenza_forma_punti,differenza_attacco,differenza_difesa,casa_home_vs_trasferta_away_punti
2020-12-20,Benevento,Genoa,2,0,H,6,1.2,3,3,0.6,0.6,5,0.8333333333333334,6,12,1.0,2.0,2,0.4,5,9,1.0,1.8,3,0.6,2,9,0.4,1.8,0,0,0,0,0.7999999999999999,-1.2000000000000002,0.4,0.2333333333333334
2020-12-20,Cagliari,Udinese,1,1,D,3,0.6,4,8,0.8,1.6,7,1.4,9,9,1.8,1.8,11,2.2,7,3,1.4,0.6,7,1.4,8,7,1.6,1.4,0,0,0,0,-1.6,0.20000000000000007,-0.20000000000000018,0.0
2020-12-20,Torino,Bologna,1,1,D,1,0.2,8,14,1.6,2.8,2,0.3333333333333333,11,16,1.8333333333333333,2.6666666666666665,7,1.4,7,11,1.4,2.2,4,0.6666666666666666,6,11,1.0,1.8333333333333333,0,0,0,0,-1.2,-0.6000000000000001,-1.4,-0.3333333333333333
2020-12-22,Crotone,Parma,2,1,H,4,0.8,5,9,1.0,1.8,4,0.6666666666666666,6,12,1.0,2.0,6,1.2,4,7,0.8,1.4,5,0.8333333333333334,9,15,1.5,2.5,0,0,0,0,-0.3999999999999999,-0.3999999999999999,-1.0,-0.16666666666666674
2020-12-22,Juventus,Fiorentina,0,3,A,11,2.2,11,4,2.2,0.8,11,2.2,9,3,1.8,0.6,3,0.6,3,8,0.6,1.6,2,0.3333333333333333,5,13,0.8333333333333334,2.1666666666666665,0,0,0,0,1.6,0.6000000000000001,-0.20000000000000007,1.866666666666667
2020-12-23,Udinese,Benevento,0,2,A,11,2.2,8,4,1.6,0.8,7,1.1666666666666667,5,7,0.8333333333333334,1.1666666666666667,6,1.2,4,3,0.8,0.6,7,1.1666666666666667,7,11,1.1666666666666667,1.8333333333333333,0,0,0,0,1.0000000000000002,1.0,0.0,0.0
2020-12-23,Spezia,Genoa,1,2,A,2,0.4,7,12,1.4,2.4,3,0.5,7,14,1.1666666666666667,2.3333333333333335,2,0.4,5,10,1.0,2.0,3,0.5,2,11,0.3333333333333333,1.8333333333333333,0,0,0,0,0.0,-0.6000000000000001,-1.4,0.0
2020-12-23,Sampdoria,Sassuolo,2,3,A,7,1.4,9,8,1.8,1.6,7,1.1666666666666667,11,9,1.8333333333333333,1.5,5,1.0,3,6,0.6,1.2,14,2.3333333333333335,13,5,2.1666666666666665,0.8333333333333334,0,0,0,0,0.3999999999999999,0.6000000000000001,-1.0,-1.1666666666666667
2020-12-23,Roma,Cagliari,3,2,H,7,1.4,9,10,1.8,2.0,14,2.3333333333333335,15,5,2.5,0.8333333333333334,4,0.8,5,7,1.0,1.4,6,0.8571428571428571,9,14,1.2857142857142858,2.0,0,0,0,0,0.5999999999999999,0.40000000000000013,-1.0,1.4761904761904763
2020-12-23,Napoli,Torino,1,1,D,9,1.8,10,4,2.0,0.8,12,2.0,17,7,2.8333333333333335,1.1666666666666667,2,0.4,7,11,1.4,2.2,4,0.6666666666666666,9,14,1.5,2.3333333333333335,0,0,0,0,1.4,-0.20000000000000018,0.5999999999999999,1.3333333333333335
2020-12-23,Milan,Lazio,3,2,H,11,2.2,10,6,2.0,1.2,12,2.0,14,7,2.3333333333333335,1.1666666666666667,7,1.4,7,7,1.4,1.4,13,2.1666666666666665,11,8,1.8333333333333333,1.3333333333333333,0,0,0,0,0.8000000000000003,0.6000000000000001,0.19999999999999996,-0.16666666666666652
2020-12-23,Bologna,Atalanta,2,2,D,5,1.0,6,11,1.2,2.2,9,1.5,12,13,2.0,2.1666666666666665,8,1.6,8,4,1.6,0.8,11,1.8333333333333333,12,9,2.0,1.5,0,0,0,0,-0.6000000000000001,0.3999999999999999,-0.6000000000000001,-0.33333333333333326
2020-12-23,Verona,Inter,1,2,A,8,1.6,7,5,1.4,1.0,9,1.2857142857142858,6,6,0.8571428571428571,0.8571428571428571,15,3.0,12,3,2.4,0.6,14,2.3333333333333335,15,5,2.5,0.8333333333333334,0,0,0,0,-1.4,0.7999999999999999,1.4,-1.0476190476190477
2021-01-03,Juventus,Udinese,4,1,H,10,2.0,10,6,2.0,1.2,11,1.8333333333333333,9,6,1.5,1.0,8,1.6,7,6,1.4,1.2,8,1.3333333333333333,9,8,1.5,1.3333333333333333,0,0,0,0,0.3999999999999999,0.8,0.19999999999999996,0.5
2021-01-03,Benevento,Milan,0,2,A,8,1.6,5,2,1.0,0.4,8,1.1428571428571428,8,12,1.1428571428571428,1.7142857142857142,11,2.2,11,8,2.2,1.6,19,2.7142857142857144,15,7,2.142857142857143,1.0,0,0,0,0,-0.6000000000000001,-0.6000000000000001,1.8000000000000003,-1.5714285714285716
2021-01-03,Spezia,Verona,0,1,A,1,0.2,6,12,1.2,2.4,3,0.42857142857142855,8,16,1.1428571428571428,2.2857142857142856,5,1.0,6,7,1.2,1.4,9,1.5,8,6,1.3333333333333333,1.0,0,0,0,0,-0.8,-0.19999999999999996,-1.2,-1.0714285714285714
2021-01-03,Roma,Sampdoria,1,0,H,10,2.0,12,8,2.4,1.6,17,2.4285714285714284,18,7,2.5714285714285716,1.0,6,1.2,9,9,1.8,1.8,10,1.4285714285714286,10,12,1.4285714285714286,1.7142857142857142,0,0,0,0,0.8,0.5999999999999999,0.19999999999999996,0.9999999999999998
2021-01-03,Parma,Torino,0,3,A,3,0.6,3,8,0.6,1.6,7,1.0,3,8,0.42857142857142855,1.1428571428571428,2,0.4,6,10,1.2,2.0,5,0.7142857142857143,10,15,1.4285714285714286,2.142857142857143,0,0,0,0,0.19999999999999996,-1.4,-0.40000000000000013,0.2857142857142857
2021-01-03,Inter,Crotone,6,2,H,15,3.0,11,4,2.2,0.8,16,2.2857142857142856,17,11,2.4285714285714284,1.5714285714285714,7,1.4,7,9,1.4,1.8,2,0.2857142857142857,5,16,0.7142857142857143,2.2857142857142856,0,0,0,0,1.6,0.40000000000000013,0.5999999999999999,2.0
2021-01-03,Fiorentina,Bologna,0,0,D,6,1.2,6,6,1.2,1.2,9,1.2857142857142858,8,8,1.1428571428571428,1.1428571428571428,3,0.6,7,13,1.4,2.6,5,0.7142857142857143,7,12,1.0,1.7142857142857142,0,0,0,0,0.6,-1.4000000000000001,0.19999999999999996,0.5714285714285715
2021-01-03,Cagliari,Napoli,1,4,A,3,0.6,5,8,1.0,1.6,8,1.3333333333333333,10,10,1.6666666666666667,1.6666666666666667,7,1.4,7,5,1.4,1.0,12,2.0,9,4,1.5,0.6666666666666666,0,0,0,0,-0.7999999999999999,0.0,-0.20000000000000018,-0.6666666666666667
2021-01-03,Atalanta,Sassuolo,5,1,H,8,1.6,10,6,2.0,1.2,10,1.6666666666666667,14,9,2.3333333333333335,1.5,8,1.6,6,5,1.2,1.0,17,2.4285714285714284,16,7,2.2857142857142856,1.0,0,0,0,0,0.0,1.0,0.0,-0.7619047619047616
2021-01-03,Genoa,Lazio,1,1,D,5,1.0,6,9,1.2,1.8,4,0.5714285714285714,10,15,1.4285714285714286,2.142857142857143,7,1.4,8,7,1.6,1.4,13,1.8571428571428572,13,11,1.8571428571428572,1.5714285714285714,0,0,0,0,-0.3999999999999999,-0.19999999999999996,-0.19999999999999996,-1.2857142857142858
2021-01-06,Sassuolo,Genoa,2,1,H,7,1.4,7,10,1.4,2.0,9,1.2857142857142858,10,10,1.4285714285714286,1.4285714285714286,5,1.0,6,9,1.2,1.8,6,0.8571428571428571,4,12,0.5714285714285714,1.7142857142857142,0,0,0,0,0.3999999999999999,-0.40000000000000013,-0.8,0.4285714285714287
2021-01-06,Milan,Juventus,1,3,A,11,2.2,11,7,2.2,1.4,15,2.142857142857143,17,9,2.4285714285714284,1.2857142857142858,10,2.0,12,6,2.4,1.2,13,1.8571428571428572,16,7,2.2857142857142856,1.0,0,0,0,0,0.20000000000000018,1.0000000000000002,1.0,0.2857142857142856
2021-01-06,Napoli,Spezia,1,2,A,7,1.4,7,6,1.4,1.2,13,1.8571428571428572,18,8,2.5714285714285716,1.1428571428571428,1,0.2,5,11,1.0,2.2,8,1.1428571428571428,11,13,1.5714285714285714,1.8571428571428572,0,0,0,0,1.2,-0.8000000000000003,-0.19999999999999996,0.7142857142857144
2021-01-06,Sampdoria,Inter,2,1,H,6,1.2,8,8,1.6,1.6,7,1.0,13,12,1.8571428571428572,1.7142857142857142,15,3.0,14,5,2.8,1.0,17,2.4285714285714284,17,6,2.4285714285714284,0.8571428571428571,0,0,0,0,-1.8,0.6000000000000001,1.1999999999999997,-1.4285714285714284
